20,34746105.146,-27629802.8978
21.943,33318967.8152,-27082146.8281
24.075,32855373.053,-25533882.1112
26.414,30823550.5018,-23811802.5556
28.98,30033760.0931,-23190839.411
31.796,29030349.6774,-22267891.1507
34.885,27268135.3699,-21488385.0091
38.274,26413047.0191,-20610492.3668
41.993,25779435.6261,-20513007.1171
46.073,24846242.8107,-19184193.5467
50.549,23693357.2605,-18935989.1059
55.46,23300967.5176,-17693814.9464
60.849,22873123.6948,-17018473.9361
66.761,21878954.278,-16629345.4144
73.247,21288969.7955,-16248412.3665
80.363,21440960.3409,-15347478.4781
88.171,20019114.256,-14067164.7174
96.737,19447055.1509,-13948921.4139
106.136,18189012.6445,-13318363.2056
116.448,17642941.3422,-12716844.5362
127.761,17370684.4965,-12646803.1196
140.174,16313256.4897,-12572774.5788
153.793,15498943.9607,-11659920.1178
168.735,14970074.7719,-11666329.0853
185.128,14028245.1459,-11194896.2413
203.115,13516191.9718,-10839706.1865
222.849,13060966.0576,-10601726.0967
244.5,12609346.741,-10171677.3612
268.254,11862536.7396,-9821149.66308
294.317,11228936.9443,-9541337.12803
322.912,11003273.6867,-9269383.63612
354.284,10395923.0584,-8997524.09791
388.705,9983488.60133,-8595201.49552
426.471,9462416.31759,-8327150.55904
467.905,8907348.55607,-8117123.67464
513.365,8499591.36622,-7926165.54879
563.241,8047753.91699,-7540024.43658
617.964,7483099.56269,-7480494.72377
678.003,7069712.06231,-7261546.27993
743.875,6615118.41581,-6898402.45902
816.147,6266526.14757,-6728284.2514
895.44,5953482.65616,-6509067.50464
982.438,5631916.89941,-6283124.96167
1077.888,5303247.16046,-6087560.15376
1182.611,5041371.79923,-5859755.90871
1297.509,4655999.44775,-5655778.67548
1423.571,4293172.86657,-5411828.76864
1561.879,4012159.36632,-5187945.49025
1713.625,3762528.99395,-4978077.03101
1880.115,3476839.78595,-4752972.01973
2062.78,3216072.9906,-4555636.54499
2263.191,2977428.95741,-4361445.62408
2483.074,2740687.14919,-4177401.61662
2724.32,2533496.0806,-3977009.15312
2989.005,2329673.05881,-3761790.71892
3279.405,2130300.37747,-3580929.98143
3598.02,1945399.13076,-3377247.77268
3947.59,1779652.5123,-3187743.89205
4331.122,1629324.69842,-3015880.48494
4751.918,1480444.79453,-2863582.52175
5213.596,1344441.73848,-2707500.35438
5720.129,1224477.09412,-2542198.41126
6275.875,1110854.89244,-2385860.97983
6885.615,1006256.95149,-2243195.739
7554.595,908688.836104,-2105191.50628
8288.571,818849.849058,-1975197.26851
9093.857,740459.246869,-1847333.21255
9977.381,668699.386492,-1727913.45895
10946.746,602601.970673,-1615013.68575
12010.29,541865.524056,-1507806.05738
13177.164,483323.482891,-1402765.83742
14457.407,436372.726062,-1306495.1678
15862.033,391486.680405,-1213207.56804
17403.128,349298.607675,-1127419.00823
19093.949,313802.745642,-1048527.28497
20949.045,281793.484316,-971818.430727
22984.374,250715.405804,-902403.714624
25217.448,225956.380303,-835680.072395
27667.479,201916.155259,-774200.110056
30355.546,180179.735907,-716131.743837
33304.775,161575.634144,-662739.935422
36540.54,144020.255251,-612499.928584
40090.68,128699.934937,-565248.298828
43985.737,114741.433315,-522362.224478
48259.224,102569.615472,-482219.050657
52947.906,91566.3367713,-444708.502437
58092.122,81800.5116947,-409882.994682
63736.132,73099.7431741,-377859.685733
69928.491,65155.4426236,-348300.811984
76722.477,58129.7407396,-320934.549892
84176.54,51887.4220864,-295415.930177
92354.811,46453.580782,-271791.102321
101327.653,41434.1162298,-250126.228842
111172.261,36901.0951007,-230029.112928
121973.334,32986.997005,-211539.059597
133823.798,29448.317246,-194482.055836
146825.608,26336.5169158,-178791.092668
161090.624,23569.194888,-164243.500181
176741.575,21053.1251334,-150924.973365
193913.112,18824.4094291,-138615.615778
212752.971,16811.8473755,-127214.326911
233423.238,15060.0560553,-116798.223649
256101.75,13472.3700994,-107202.915615
280983.619,12045.6020221,-98378.1293688
308282.916,10784.1944218,-90251.1844848
338234.509,9659.84310029,-82795.6299825
371096.084,8670.41303889,-75944.6825763
407150.364,7775.65578397,-69655.6113891
446707.541,6975.32134195,-63876.5201
490107.943,6265.96195034,-58568.2500921
537724.961,5631.83651066,-53711.6852138
589968.268,5057.22187729,-49235.017039
647287.335,4543.10133754,-45133.3881473
710175.304,4085.22881298,-41365.644251
779173.229,3672.87412685,-37905.2000916
854874.729,3309.88241,-34732.6196524
937931.097,2982.36376057,-31823.8031535
1029056.906,2686.59276101,-29155.0925536
1129036.151,2422.35881562,-26710.7692887
1238728.998,2186.13857713,-24467.5573325
1359079.184,1974.9499778,-22408.6815489
1491122.135,1787.94933525,-20590.6611333
1635993.876,1591.63656754,-18837.9932007
1794940.802,1436.52325355,-17244.5518128
1969330.406,1298.74818065,-15749.8060214
2160663.038,1195.04495444,-14437.0019065
2370584.82,1069.64683302,-13213.8675524
2600901.801,984.513813836,-12101.8640391
2853595.502,899.714342435,-11089.9707212
3130839.959,830.817452755,-10159.0509582
3435020.431,770.733211146,-9304.90921805
3768753.917,674.611802659,-8513.24761425
4134911.677,608.129622172,-7796.14783804
4536643.927,563.964825814,-7151.1214415
4977406.952,509.841965102,-6553.36249004
5460992.831,394.774284326,-6024.27609523
5991562.07,349.347708554,-5518.33181365
6573679.393,312.936068632,-5055.07687708
7212353.016,274.266061372,-4630.36674582
7913077.732,238.463095306,-4241.76231446
8681882.189,211.05383306,-3883.45001422
9525380.756,181.822644286,-3558.61452698
10450830.427,156.051353356,-3261.36839721
11466193.259,131.860385635,-2988.1705007
12580204.872,108.645549026,-2736.56351867
13802449.606,87.494153426,-2506.61938617
15143442.977,67.7762434081,-2296.95090353
16614722.15,49.1760770545,-2103.53612682
18228945.197,30.4583993806,-1924.99819753
20000000,13.135849566,-1762.70267386
